versão=11;
"Tabela de Municípios do IBGE", baixada no site do SPED Fiscal; 
em 14/01/2013, o município de "Presidente Juscelino" (2410306) passou a chamar-se "Serra Caiada";
COD_MUN|NOM_MUN|DT_INI|DT_FIM
2911006|Floresta Azul|01012009|
2911105|Formosa do Rio Preto|01012009|
2911204|Gandu|01012009|
2911253|Gavião|01012009|
2911303|Gentio do Ouro|01012009|
2911402|Glória|01012009|
2911501|Gongogi|01012009|
2911600|Governador Mangabeira|01012009|
2911659|Guajeru|01012009|
2911709|Guanambi|01012009|
2911808|Guaratinga|01012009|
2911857|Heliópolis|01012009|
2911907|Iaçu|01012009|
2912004|Ibiassucê|01012009|
2912103|Ibicaraí|01012009|
2912202|Ibicoara|01012009|
2912301|Ibicuí|01012009|
2912400|Ibipeba|01012009|
2912509|Ibipitanga|01012009|
2912608|Ibiquera|01012009|
2912707|Ibirapitanga|01012009|
2912806|Ibirapuã|01012009|
2912905|Ibirataia|01012009|
2913002|Ibitiara|01012009|
2913101|Ibititá|01012009|
2913200|Ibotirama|01012009|
2913309|Ichu|01012009|
2913408|Igaporã|01012009|
2913457|Igrapiúna|01012009|
2913507|Iguaí|01012009|
2913606|Ilhéus|01012009|
2913705|Inhambupe|01012009|
2913804|Ipecaetá|01012009|
2913903|Ipiaú|01012009|
2914000|Ipirá|01012009|
2914109|Ipupiara|01012009|
2914208|Irajuba|01012009|
2914307|Iramaia|01012009|
2914406|Iraquara|01012009|
2914505|Irará|01012009|
2914604|Irecê|01012009|
2914653|Itabela|01012009|
2914703|Itaberaba|01012009|
2914802|Itabuna|01012009|
2914901|Itacaré|01012009|
2915007|Itaeté|01012009|
2915106|Itagi|01012009|
2915205|Itagibá|01012009|
2915304|Itagimirim|01012009|
2915353|Itaguaçu da Bahia|01012009|
2915403|Itaju do Colônia|01012009|
2915502|Itajuípe|01012009|
2915601|Itamaraju|01012009|
2915700|Itamari|01012009|
2915809|Itambé|01012009|
2915908|Itanagra|01012009|
2916005|Itanhém|01012009|
2916104|Itaparica|01012009|
2916203|Itapé|01012009|
2916302|Itapebi|01012009|
2916401|Itapetinga|01012009|
2916500|Itapicuru|01012009|
2916609|Itapitanga|01012009|
2916708|Itaquara|01012009|
2916807|Itarantim|01012009|
2916856|Itatim|01012009|
2916906|Itiruçu|01012009|
2917003|Itiúba|01012009|
2917102|Itororó|01012009|
2917201|Ituaçu|01012009|
2917300|Ituberá|01012009|
2917334|Iuiú|01012009|
2917359|Jaborandi|01012009|
2917409|Jacaraci|01012009|
2917508|Jacobina|01012009|
2917607|Jaguaquara|01012009|
2917706|Jaguarari|01012009|
2917805|Jaguaripe|01012009|
2917904|Jandaíra|01012009|
2918001|Jequié|01012009|
2918100|Jeremoabo|01012009|
2918209|Jiquiriçá|01012009|
2918308|Jitaúna|01012009|
2918357|João Dourado|01012009|
2918407|Juazeiro|01012009|
2918456|Jucuruçu|01012009|
2918506|Jussara|01012009|
2918555|Jussari|01012009|
2918605|Jussiape|01012009|
2918704|Lafaiete Coutinho|01012009|
2918753|Lagoa Real|01012009|
2918803|Laje|01012009|
2918902|Lajedão|01012009|
2919009|Lajedinho|01012009|
2919058|Lajedo do Tabocal|01012009|
2919108|Lamarão|01012009|
2919157|Lapão|01012009|
2919207|Lauro de Freitas|01012009|
2919306|Lençóis|01012009|
2919405|Licínio de Almeida|01012009|
2919504|Livramento de Nossa Senhora|01012009|
2919553|Luís Eduardo Magalhães|01012009|
2919603|Macajuba|01012009|
2919702|Macarani|01012009|
2919801|Macaúbas|01012009|
2919900|Macururé|01012009|
2919926|Madre de Deus|01012009|
2919959|Maetinga|01012009|
2920007|Maiquinique|01012009|
2920106|Mairi|01012009|
2920205|Malhada|01012009|
2920304|Malhada de Pedras|01012009|
2920403|Manoel Vitorino|01012009|
2920452|Mansidão|01012009|
2920502|Maracás|01012009|
2920601|Maragogipe|01012009|
2920700|Maraú|01012009|
2920809|Marcionílio Souza|01012009|
2920908|Mascote|01012009|
2921005|Mata de São João|01012009|
2921054|Matina|01012009|
2921104|Medeiros Neto|01012009|
2921203|Miguel Calmon|01012009|
2921302|Milagres|01012009|
2921401|Mirangaba|01012009|
2921450|Mirante|01012009|
2921500|Monte Santo|01012009|
2921609|Morpará|01012009|
2921708|Morro do Chapéu|01012009|
2921807|Mortugaba|01012009|
2921906|Mucugê|01012009|
2922003|Mucuri|01012009|
2922052|Mulungu do Morro|01012009|
2922102|Mundo Novo|01012009|
2922201|Muniz Ferreira|01012009|
2922250|Muquém de São Francisco|01012009|
2922300|Muritiba|01012009|
2922409|Mutuípe|01012009|
2922508|Nazaré|01012009|
2922607|Nilo Peçanha|01012009|
2922656|Nordestina|01012009|
2922706|Nova Canaã|01012009|
2922730|Nova Fátima|01012009|
2922755|Nova Ibiá|01012009|
2922805|Nova Itarana|01012009|
2922854|Nova Redenção|01012009|
2922904|Nova Soure|01012009|
2923001|Nova Viçosa|01012009|
2923035|Novo Horizonte|01012009|
2923050|Novo Triunfo|01012009|
2923100|Olindina|01012009|
2923209|Oliveira dos Brejinhos|01012009|
2923308|Ouriçangas|01012009|
2923357|Ourolândia|01012009|
2923407|Palmas de Monte Alto|01012009|
2923506|Palmeiras|01012009|
2923605|Paramirim|01012009|
2923704|Paratinga|01012009|
2923803|Paripiranga|01012009|
2923902|Pau Brasil|01012009|
2924009|Paulo Afonso|01012009|
2924058|Pé de Serra|01012009|
2924108|Pedrão|01012009|
2924207|Pedro Alexandre|01012009|
2924306|Piatã|01012009|
2924405|Pilão Arcado|01012009|
2924504|Pindaí|01012009|
2924603|Pindobaçu|01012009|
2924652|Pintadas|01012009|
2924678|Piraí do Norte|01012009|
2924702|Piripá|01012009|
2924801|Piritiba|01012009|
2924900|Planaltino|01012009|
2925006|Planalto|01012009|
2925105|Poções|01012009|
2925204|Pojuca|01012009|
2925253|Ponto Novo|01012009|
2925303|Porto Seguro|01012009|
2925402|Potiraguá|01012009|
2925501|Prado|01012009|
2925600|Presidente Dutra|01012009|
2925709|Presidente Jânio Quadros|01012009|
2925758|Presidente Tancredo Neves|01012009|
2925808|Queimadas|01012009|
2925907|Quijingue|01012009|
2925931|Quixabeira|01012009|
2925956|Rafael Jambeiro|01012009|
2926004|Remanso|01012009|
2926103|Retirolândia|01012009|
2926202|Riachão das Neves|01012009|
2926301|Riachão do Jacuípe|01012009|
2926400|Riacho de Santana|01012009|
2926509|Ribeira do Amparo|01012009|
2926608|Ribeira do Pombal|01012009|
2926657|Ribeirão do Largo|01012009|
2926707|Rio de Contas|01012009|
2926806|Rio do Antônio|01012009|
2926905|Rio do Pires|01012009|
2927002|Rio Real|01012009|
2927101|Rodelas|01012009|
2927200|Ruy Barbosa|01012009|
2927309|Salinas da Margarida|01012009|
2927408|Salvador|01012009|
2927507|Santa Bárbara|01012009|
2927606|Santa Brígida|01012009|
2927705|Santa Cruz Cabrália|01012009|
2927804|Santa Cruz da Vitória|01012009|
2927903|Santa Inês|01012009|
2928059|Santa Luzia|01012009|
2928109|Santa Maria da Vitória|01012009|
2928406|Santa Rita de Cássia|01012009|
2928505|Santa Teresinha|01012009|
2928000|Santaluz|01012009|
2928208|Santana|01012009|
2928307|Santanópolis|01012009|
2928604|Santo Amaro|01012009|
2928703|Santo Antônio de Jesus|01012009|
2928802|Santo Estêvão|01012009|
2928901|São Desidério|01012009|
2928950|São Domingos|01012009|
2929107|São Felipe|01012009|
2929008|São Félix|01012009|
2929057|São Félix do Coribe|01012009|
2929206|São Francisco do Conde|01012009|
2929255|São Gabriel|01012009|
2929305|São Gonçalo dos Campos|01012009|
2929354|São José da Vitória|01012009|
2929370|São José do Jacuípe|01012009|
2929404|São Miguel das Matas|01012009|
2929503|São Sebastião do Passé|01012009|
2929602|Sapeaçu|01012009|
2929701|Sátiro Dias|01012009|
2929750|Saubara|01012009|
2929800|Saúde|01012009|
2929909|Seabra|01012009|
2930006|Sebastião Laranjeiras|01012009|
2930105|Senhor do Bonfim|01012009|
2930204|Sento Sé|01012009|
2930154|Serra do Ramalho|01012009|
2930303|Serra Dourada|01012009|
2930402|Serra Preta|01012009|
2930501|Serrinha|01012009|
2930600|Serrolândia|01012009|
2930709|Simões Filho|01012009|
2930758|Sítio do Mato|01012009|
2930766|Sítio do Quinto|01012009|
2930774|Sobradinho|01012009|
2930808|Souto Soares|01012009|
2930907|Tabocas do Brejo Velho|01012009|
2931004|Tanhaçu|01012009|
2931053|Tanque Novo|01012009|
2931103|Tanquinho|01012009|
2931202|Taperoá|01012009|
2931301|Tapiramutá|01012009|
2931350|Teixeira de Freitas|01012009|
2931400|Teodoro Sampaio|01012009|
2931509|Teofilândia|01012009|
2931608|Teolândia|01012009|
2931707|Terra Nova|01012009|
2931806|Tremedal|01012009|
2931905|Tucano|01012009|
2932002|Uauá|01012009|
2932101|Ubaíra|01012009|
2932200|Ubaitaba|01012009|
2932309|Ubatã|01012009|
2932408|Uibaí|01012009|
2932457|Umburanas|01012009|
2932507|Una|01012009|
2932606|Urandi|01012009|
2932705|Uruçuca|01012009|
2932804|Utinga|01012009|
2932903|Valença|01012009|
2933000|Valente|01012009|
2933059|Várzea da Roça|01012009|
2933109|Várzea do Poço|01012009|
2933158|Várzea Nova|01012009|
2933174|Varzedo|01012009|
2933208|Vera Cruz|01012009|
2933257|Vereda|01012009|
2933307|Vitória da Conquista|01012009|
2933406|Wagner|01012009|
2933455|Wanderley|01012009|
2933505|Wenceslau Guimarães|01012009|
2933604|Xique-Xique|01012009|
4300034|Aceguá|01012009|
4300059|Água Santa|01012009|
4300109|Agudo|01012009|
4300208|Ajuricaba|01012009|
4300307|Alecrim|01012009|
4300406|Alegrete|01012009|
4300455|Alegria|01012009|
4300471|Almirante Tamandaré do Sul|01012009|
4300505|Alpestre|01012009|
4300554|Alto Alegre|01012009|
4300570|Alto Feliz|01012009|
4300604|Alvorada|01012009|
4300638|Amaral Ferrador|01012009|
4300646|Ametista do Sul|01012009|
4300661|André da Rocha|01012009|
4300703|Anta Gorda|01012009|
4300802|Antônio Prado|01012009|
4300851|Arambaré|01012009|
4300877|Araricá|01012009|
4300901|Aratiba|01012009|
4301008|Arroio do Meio|01012009|
4301073|Arroio do Padre|01012009|
4301057|Arroio do Sal|01012009|
4301206|Arroio do Tigre|01012009|
4301107|Arroio dos Ratos|01012009|
4301305|Arroio Grande|01012009|
4301404|Arvorezinha|01012009|
4301503|Augusto Pestana|01012009|
4301552|Áurea|01012009|
4301602|Bagé|01012009|
4301636|Balneário Pinhal|01012009|
4301651|Barão|01012009|
4301701|Barão de Cotegipe|01012009|
4301750|Barão do Triunfo|01012009|
4301859|Barra do Guarita|01012009|
4301875|Barra do Quaraí|01012009|
4301909|Barra do Ribeiro|01012009|
4301925|Barra do Rio Azul|01012009|
4301958|Barra Funda|01012009|
4301800|Barracão|01012009|
4302006|Barros Cassal|01012009|
4302055|Benjamin Constant do Sul|01012009|
4302105|Bento Gonçalves|01012009|
4302154|Boa Vista das Missões|01012009|
4302204|Boa Vista do Buricá|01012009|
4302220|Boa Vista do Cadeado|01012009|
4302238|Boa Vista do Incra|01012009|
4302253|Boa Vista do Sul|01012009|
4302303|Bom Jesus|01012009|
4302352|Bom Princípio|01012009|
4302378|Bom Progresso|01012009|
4302402|Bom Retiro do Sul|01012009|
4302451|Boqueirão do Leão|01012009|
4302501|Bossoroca|01012009|
4302584|Bozano|01012009|
4302600|Braga|01012009|
4302659|Brochier|01012009|
4302709|Butiá|01012009|
4302808|Caçapava do Sul|01012009|
4302907|Cacequi|01012009|
4303004|Cachoeira do Sul|01012009|
4303103|Cachoeirinha|01012009|
4303202|Cacique Doble|01012009|
4303301|Caibaté|01012009|
4303400|Caiçara|01012009|
4303509|Camaquã|01012009|
4303558|Camargo|01012009|
4303608|Cambará do Sul|01012009|
4303673|Campestre da Serra|01012009|
4303707|Campina das Missões|01012009|
4303806|Campinas do Sul|01012009|
4303905|Campo Bom|01012009|
4304002|Campo Novo|01012009|
4304101|Campos Borges|01012009|
4304200|Candelária|01012009|
4304309|Cândido Godói|01012009|
4304358|Candiota|01012009|
4304408|Canela|01012009|
4304507|Canguçu|01012009|
4304606|Canoas|01012009|
4304614|Canudos do Vale|01012009|
4304622|Capão Bonito do Sul|01012009|
4304630|Capão da Canoa|01012009|
4304655|Capão do Cipó|01012009|
4304663|Capão do Leão|01012009|
4304689|Capela de Santana|01012009|
4304697|Capitão|01012009|
4304671|Capivari do Sul|01012009|
4304713|Caraá|01012009|
4304705|Carazinho|01012009|
4304804|Carlos Barbosa|01012009|
4304853|Carlos Gomes|01012009|
4304903|Casca|01012009|
4304952|Caseiros|01012009|
4305009|Catuípe|01012009|
4305108|Caxias do Sul|01012009|
4305116|Centenário|01012009|
4305124|Cerrito|01012009|
4305132|Cerro Branco|01012009|
4305157|Cerro Grande|01012009|
4305173|Cerro Grande do Sul|01012009|
4305207|Cerro Largo|01012009|
4305306|Chapada|01012009|
4305355|Charqueadas|01012009|
4305371|Charrua|01012009|
4305405|Chiapetta|01012009|
4305439|Chuí|01012009|
4305447|Chuvisca|01012009|
4305454|Cidreira|01012009|
4305504|Ciríaco|01012009|
4305587|Colinas|01012009|
4305603|Colorado|01012009|
4305702|Condor|01012009|
4305801|Constantina|01012009|
4305835|Coqueiro Baixo|01012009|
4305850|Coqueiros do Sul|01012009|
4305871|Coronel Barros|01012009|
4305900|Coronel Bicaco|01012009|
4305934|Coronel Pilar|01012009|
4305959|Cotiporã|01012009|
4305975|Coxilha|01012009|
4306007|Crissiumal|01012009|
4306056|Cristal|01012009|
4306072|Cristal do Sul|01012009|
4306106|Cruz Alta|01012009|
4306130|Cruzaltense|01012009|
4306205|Cruzeiro do Sul|01012009|
4306304|David Canabarro|01012009|
4306320|Derrubadas|01012009|
4306353|Dezesseis de Novembro|01012009|
4306379|Dilermando de Aguiar|01012009|
4306403|Dois Irmãos|01012009|
4306429|Dois Irmãos das Missões|01012009|
4306452|Dois Lajeados|01012009|
4306502|Dom Feliciano|01012009|
4306601|Dom Pedrito|01012009|
4306551|Dom Pedro de Alcântara|01012009|
4306700|Dona Francisca|01012009|
4306734|Doutor Maurício Cardoso|01012009|
4306759|Doutor Ricardo|01012009|
4306767|Eldorado do Sul|01012009|
4306809|Encantado|01012009|
4306908|Encruzilhada do Sul|01012009|
4306924|Engenho Velho|01012009|
4306957|Entre Rios do Sul|01012009|
4306932|Entre-Ijuís|01012009|
4306973|Erebango|01012009|
4307005|Erechim|01012009|
4307054|Ernestina|01012009|
4307203|Erval Grande|01012009|
4307302|Erval Seco|01012009|
4307401|Esmeralda|01012009|
4307450|Esperança do Sul|01012009|
4307500|Espumoso|01012009|
4307559|Estação|01012009|
4307609|Estância Velha|01012009|
4307708|Esteio|01012009|
4307807|Estrela|01012009|
4307815|Estrela Velha|01012009|
4307831|Eugênio de Castro|01012009|
4307864|Fagundes Varela|01012009|
4307906|Farroupilha|01012009|
4308003|Faxinal do Soturno|01012009|
4308052|Faxinalzinho|01012009|
4308078|Fazenda Vilanova|01012009|
4308102|Feliz|01012009|
4308201|Flores da Cunha|01012009|
4308250|Floriano Peixoto|01012009|
4308300|Fontoura Xavier|01012009|
4308409|Formigueiro|01012009|
4308433|Forquetinha|01012009|
4308458|Fortaleza dos Valos|01012009|
4308508|Frederico Westphalen|01012009|
4308607|Garibaldi|01012009|
4308656|Garruchos|01012009|
4308706|Gaurama|01012009|
4308805|General Câmara|01012009|
4308854|Gentil|01012009|
4308904|Getúlio Vargas|01012009|
4309001|Giruá|01012009|
4309050|Glorinha|01012009|
4309100|Gramado|01012009|
4309126|Gramado dos Loureiros|01012009|
4309159|Gramado Xavier|01012009|
4309209|Gravataí|01012009|
4309258|Guabiju|01012009|
4309308|Guaíba|01012009|
4309407|Guaporé|01012009|
4309506|Guarani das Missões|01012009|
4309555|Harmonia|01012009|
4307104|Herval|01012009|
4309571|Herveiras|01012009|
4309605|Horizontina|01012009|
4309654|Hulha Negra|01012009|
4309704|Humaitá|01012009|
4309753|Ibarama|01012009|
4309803|Ibiaçá|01012009|
4309902|Ibiraiaras|01012009|
4309951|Ibirapuitã|01012009|
4310009|Ibirubá|01012009|
4310108|Igrejinha|01012009|
4310207|Ijuí|01012009|
4310306|Ilópolis|01012009|
4310330|Imbé|01012009|
4310363|Imigrante|01012009|
4310405|Independência|01012009|
4310413|Inhacorá|01012009|
4310439|Ipê|01012009|
4310462|Ipiranga do Sul|01012009|
4310504|Iraí|01012009|
4310538|Itaara|01012009|
4310553|Itacurubi|01012009|
4310579|Itapuca|01012009|
4310603|Itaqui|01012009|
4310652|Itati|01012009|
4310702|Itatiba do Sul|01012009|
4310751|Ivorá|01012009|
4310801|Ivoti|01012009|
4310850|Jaboticaba|01012009|
4310876|Jacuizinho|01012009|
4310900|Jacutinga|01012009|
4311007|Jaguarão|01012009|
4311106|Jaguari|01012009|
4311122|Jaquirana|01012009|
4311130|Jari|01012009|
4311155|Jóia|01012009|
4311205|Júlio de Castilhos|01012009|
4311239|Lagoa Bonita do Sul|01012009|
4311270|Lagoa dos Três Cantos|01012009|
4311304|Lagoa Vermelha|01012009|
4311254|Lagoão|01012009|
4311403|Lajeado|01012009|
4311429|Lajeado do Bugre|01012009|
4311502|Lavras do Sul|01012009|
4311601|Liberato Salzano|01012009|
4311627|Lindolfo Collor|01012009|
4311643|Linha Nova|01012009|
4311718|Maçambara|01012009|
4311700|Machadinho|01012009|
4311734|Mampituba|01012009|
4311759|Manoel Viana|01012009|
4311775|Maquiné|01012009|
4311791|Maratá|01012009|
4311809|Marau|01012009|
4311908|Marcelino Ramos|01012009|
4311981|Mariana Pimentel|01012009|
4312005|Mariano Moro|01012009|
4312054|Marques de Souza|01012009|
4312104|Mata|01012009|
4312138|Mato Castelhano|01012009|
4312153|Mato Leitão|01012009|
4312179|Mato Queimado|01012009|
4312203|Maximiliano de Almeida|01012009|
4312252|Minas do Leão|01012009|
4312302|Miraguaí|01012009|
4312351|Montauri|01012009|
4312377|Monte Alegre dos Campos|01012009|
4312385|Monte Belo do Sul|01012009|
4312401|Montenegro|01012009|
4312427|Mormaço|01012009|
4312443|Morrinhos do Sul|01012009|
4312450|Morro Redondo|01012009|
4312476|Morro Reuter|01012009|
4312500|Mostardas|01012009|
4312609|Muçum|01012009|
4312617|Muitos Capões|01012009|
4312625|Muliterno|01012009|
4312658|Não-Me-Toque|01012009|
4312674|Nicolau Vergueiro|01012009|
4312708|Nonoai|01012009|
4312757|Nova Alvorada|01012009|
4312807|Nova Araçá|01012009|
4312906|Nova Bassano|01012009|
4312955|Nova Boa Vista|01012009|
4313003|Nova Bréscia|01012009|
4313011|Nova Candelária|01012009|
4313037|Nova Esperança do Sul|01012009|
4313060|Nova Hartz|01012009|
4313086|Nova Pádua|01012009|
4313102|Nova Palma|01012009|
4313201|Nova Petrópolis|01012009|
4313300|Nova Prata|01012009|
4313334|Nova Ramada|01012009|
4313359|Nova Roma do Sul|01012009|
4313375|Nova Santa Rita|01012009|
4313490|Novo Barreiro|01012009|
4313391|Novo Cabrais|01012009|
4313409|Novo Hamburgo|01012009|
4313425|Novo Machado|01012009|
4313441|Novo Tiradentes|01012009|
4313466|Novo Xingu|01012009|
4313508|Osório|01012009|
4313607|Paim Filho|01012009|
4313656|Palmares do Sul|01012009|
4313706|Palmeira das Missões|01012009|
4313805|Palmitinho|01012009|
4313904|Panambi|01012009|
4313953|Pantano Grande|01012009|
4314001|Paraí|01012009|
4314027|Paraíso do Sul|01012009|
4314035|Pareci Novo|01012009|
4314050|Parobé|01012009|
4314068|Passa Sete|01012009|
4314076|Passo do Sobrado|01012009|
4314100|Passo Fundo|01012009|
4314134|Paulo Bento|01012009|
4314159|Paverama|01012009|
4314175|Pedras Altas|01012009|
4314209|Pedro Osório|01012009|
4314308|Pejuçara|01012009|
4314407|Pelotas|01012009|
4314423|Picada Café|01012009|
4314456|Pinhal|01012009|
4314464|Pinhal da Serra|01012009|
4314472|Pinhal Grande|01012009|
4314498|Pinheirinho do Vale|01012009|
4314506|Pinheiro Machado|01012009|
4314555|Pirapó|01012009|
4314605|Piratini|01012009|
4314704|Planalto|01012009|
4314753|Poço das Antas|01012009|
4314779|Pontão|01012009|
4314787|Ponte Preta|01012009|
4314803|Portão|01012009|
4314902|Porto Alegre|01012009|
4315008|Porto Lucena|01012009|
4315057|Porto Mauá|01012009|
4315073|Porto Vera Cruz|01012009|
4315107|Porto Xavier|01012009|
4315131|Pouso Novo|01012009|
4315149|Presidente Lucena|01012009|
4315156|Progresso|01012009|
4315172|Protásio Alves|01012009|
4315206|Putinga|01012009|
4315305|Quaraí|01012009|
4315313|Quatro Irmãos|01012009|
4315321|Quevedos|01012009|
4315354|Quinze de Novembro|01012009|
4315404|Redentora|01012009|
4315453|Relvado|01012009|
4315503|Restinga Seca|01012009|
4315552|Rio dos Índios|01012009|
4315602|Rio Grande|01012009|
4315701|Rio Pardo|01012009|
4315750|Riozinho|01012009|
4315800|Roca Sales|01012009|
4315909|Rodeio Bonito|01012009|
4315958|Rolador|01012009|
4316006|Rolante|01012009|
4316105|Ronda Alta|01012009|
4316204|Rondinha|01012009|
4316303|Roque Gonzales|01012009|
4316402|Rosário do Sul|01012009|
4316428|Sagrada Família|01012009|
4316436|Saldanha Marinho|01012009|
4316451|Salto do Jacuí|01012009|
4316477|Salvador das Missões|01012009|
4316501|Salvador do Sul|01012009|
4316600|Sananduva|01012009|
4316709|Santa Bárbara do Sul|01012009|
4316733|Santa Cecília do Sul|01012009|
4316758|Santa Clara do Sul|01012009|
4316808|Santa Cruz do Sul|01012009|
4316972|Santa Margarida do Sul|01012009|
4316907|Santa Maria|01012009|
4316956|Santa Maria do Herval|01012009|
4317202|Santa Rosa|01012009|
4317251|Santa Tereza|01012009|
4317301|Santa Vitória do Palmar|01012009|
4317004|Santana da Boa Vista|01012009|
4317103|Santana do Livramento|01012009|
4317400|Santiago|01012009|
4317509|Santo Ângelo|01012009|
4317608|Santo Antônio da Patrulha|01012009|
4317707|Santo Antônio das Missões|01012009|
4317558|Santo Antônio do Palma|01012009|
4317756|Santo Antônio do Planalto|01012009|
4317806|Santo Augusto|01012009|
4317905|Santo Cristo|01012009|
4317954|Santo Expedito do Sul|01012009|
4318002|São Borja|01012009|
4318051|São Domingos do Sul|01012009|
4318101|São Francisco de Assis|01012009|
4318200|São Francisco de Paula|01012009|
4318309|São Gabriel|01012009|
4318408|São Jerônimo|01012009|
4318424|São João da Urtiga|01012009|
4318432|São João do Polêsine|01012009|
4318440|São Jorge|01012009|
4318457|São José das Missões|01012009|
4318465|São José do Herval|01012009|
4318481|São José do Hortêncio|01012009|
4318499|São José do Inhacorá|01012009|
4318507|São José do Norte|01012009|
4318606|São José do Ouro|01012009|
4318614|São José do Sul|01012009|
4318622|São José dos Ausentes|01012009|
4318705|São Leopoldo|01012009|
4318804|São Lourenço do Sul|01012009|
4318903|São Luiz Gonzaga|01012009|
4319000|São Marcos|01012009|
4319109|São Martinho|01012009|
4319125|São Martinho da Serra|01012009|
4319158|São Miguel das Missões|01012009|
4319208|São Nicolau|01012009|
4319307|São Paulo das Missões|01012009|
4319356|São Pedro da Serra|01012009|
4319364|São Pedro das Missões|01012009|
4319372|São Pedro do Butiá|01012009|
4319406|São Pedro do Sul|01012009|
4319505|São Sebastião do Caí|01012009|
4319604|São Sepé|01012009|
4319703|São Valentim|01012009|
4319711|São Valentim do Sul|01012009|
4319737|São Valério do Sul|01012009|
4319752|São Vendelino|01012009|
4319802|São Vicente do Sul|01012009|
4319901|Sapiranga|01012009|
4320008|Sapucaia do Sul|01012009|
4320107|Sarandi|01012009|
4320206|Seberi|01012009|
4320230|Sede Nova|01012009|
4320263|Segredo|01012009|
4320305|Selbach|01012009|
4320321|Senador Salgado Filho|01012009|
4320354|Sentinela do Sul|01012009|
4320404|Serafina Corrêa|01012009|
4320453|Sério|01012009|
4320503|Sertão|01012009|
4320552|Sertão Santana|01012009|
4320578|Sete de Setembro|01012009|
4320602|Severiano de Almeida|01012009|
4320651|Silveira Martins|01012009|
4320677|Sinimbu|01012009|
4320701|Sobradinho|01012009|
4320800|Soledade|01012009|
4320859|Tabaí|01012009|
4320909|Tapejara|01012009|
4321006|Tapera|01012009|
4321105|Tapes|01012009|
4321204|Taquara|01012009|
4321303|Taquari|01012009|
4321329|Taquaruçu do Sul|01012009|
4321352|Tavares|01012009|
4321402|Tenente Portela|01012009|
4321436|Terra de Areia|01012009|
4321451|Teutônia|01012009|
4321469|Tio Hugo|01012009|
4321477|Tiradentes do Sul|01012009|
4321493|Toropi|01012009|
4321501|Torres|01012009|
4321600|Tramandaí|01012009|
4321626|Travesseiro|01012009|
4321634|Três Arroios|01012009|
4321667|Três Cachoeiras|01012009|
4321709|Três Coroas|01012009|
4321808|Três de Maio|01012009|
4321832|Três Forquilhas|01012009|
4321857|Três Palmeiras|01012009|
4321907|Três Passos|01012009|
4321956|Trindade do Sul|01012009|
4322004|Triunfo|01012009|
4322103|Tucunduva|01012009|
4322152|Tunas|01012009|
4322186|Tupanci do Sul|01012009|
4322202|Tupanciretã|01012009|
4322251|Tupandi|01012009|
4322301|Tuparendi|01012009|
4322327|Turuçu|01012009|
4322343|Ubiretama|01012009|
4322350|União da Serra|01012009|
4322376|Unistalda|01012009|
4322400|Uruguaiana|01012009|
4322509|Vacaria|01012009|
4322533|Vale do Sol|01012009|
4322541|Vale Real|01012009|
4322525|Vale Verde|01012009|
4322558|Vanini|01012009|
4322608|Venâncio Aires|01012009|
4322707|Vera Cruz|01012009|
4322806|Veranópolis|01012009|
4322855|Vespasiano Correa|01012009|
4322905|Viadutos|01012009|
4323002|Viamão|01012009|
4323101|Vicente Dutra|01012009|
4323200|Victor Graeff|01012009|
4323309|Vila Flores|01012009|
4323358|Vila Lângaro|01012009|
4323408|Vila Maria|01012009|
4323457|Vila Nova do Sul|01012009|
4323507|Vista Alegre|01012009|
4323606|Vista Alegre do Prata|01012009|
4323705|Vista Gaúcha|01012009|
4323754|Vitória das Missões|01012009|
4323770|Westfalia|01012009|
4323804|Xangri-lá|01012009|
3500105|Adamantina|01012009|
3500204|Adolfo|01012009|
3500303|Aguaí|01012009|
3500402|Águas da Prata|01012009|
3500501|Águas de Lindóia|01012009|
3500550|Águas de Santa Bárbara|01012009|
3500600|Águas de São Pedro|01012009|
3500709|Agudos|01012009|
3500758|Alambari|01012009|
3500808|Alfredo Marcondes|01012009|
3500907|Altair|01012009|
3501004|Altinópolis|01012009|
3501103|Alto Alegre|01012009|
3501152|Alumínio|01012009|
3501202|Álvares Florence|01012009|
3501301|Álvares Machado|01012009|
3501400|Álvaro de Carvalho|01012009|
3501509|Alvinlândia|01012009|
3501608|Americana|01012009|
3501707|Américo Brasiliense|01012009|
3501806|Américo de Campos|01012009|
3501905|Amparo|01012009|
3502002|Analândia|01012009|
3502101|Andradina|01012009|
3502200|Angatuba|01012009|
3502309|Anhembi|01012009|
3502408|Anhumas|01012009|
3502507|Aparecida|01012009|
3502606|Aparecida d'Oeste|01012009|
3502705|Apiaí|01012009|
3502754|Araçariguama|01012009|
3502804|Araçatuba|01012009|
3502903|Araçoiaba da Serra|01012009|
3503000|Aramina|01012009|
3503109|Arandu|01012009|
3503158|Arapeí|01012009|
3503208|Araraquara|01012009|
3503307|Araras|01012009|
3503356|Arco-Íris|01012009|
3503406|Arealva|01012009|
3503505|Areias|01012009|
3503604|Areiópolis|01012009|
3503703|Ariranha|01012009|
3503802|Artur Nogueira|01012009|
3503901|Arujá|01012009|
3503950|Aspásia|01012009|
3504008|Assis|01012009|
3504107|Atibaia|01012009|
3504206|Auriflama|01012009|
3504305|Avaí|01012009|
3504404|Avanhandava|01012009|
3504503|Avaré|01012009|
3504602|Bady Bassitt|01012009|
